sid,condition,source,train_type,is_target_source,trialnum,stim_id,windowing,λ,hittype,fold,score,target_time_label,target_switch_label,target_salience,target_salience_level,test_type,train_kind
30,global,male,pre-miss-target,true,15,16,target,0.0012328467394420667,hit,4,0.034178745,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,premiss
30,global,fem1,pre-miss-target,true,16,37,target,0.0012328467394420667,hit,4,0.13448396,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,premiss
30,global,fem1,pre-miss-target,true,19,28,target,0.0012328467394420667,hit,4,-0.06950389,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,premiss
30,global,male,pre-miss-target,true,20,12,target,0.0012328467394420667,hit,4,-0.21191055,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,premiss
30,global,fem1,pre-miss-target,true,22,32,target,0.0012328467394420667,hit,4,0.23798852,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,premiss
30,global,male,pre-miss-target,true,24,19,target,0.0012328467394420667,hit,4,0.23971716,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,premiss
30,global,male,pre-miss-target,true,27,21,target,0.0012328467394420667,hit,4,-0.22259471,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,premiss
30,global,male,pre-miss-target,true,29,1,target,0.0012328467394420667,hit,4,0.06419133,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,premiss
30,global,male,pre-miss-target,true,31,7,target,0.0012328467394420667,hit,4,0.0028697401,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,premiss
30,global,male,pre-miss-target,true,34,17,target,0.0012328467394420667,hit,4,0.20667446,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,premiss
30,global,male,pre-miss-target,true,36,3,target,0.0012328467394420667,hit,4,-0.24949159,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,premiss
30,global,fem1,pre-miss-target,true,38,40,target,0.0012328467394420667,hit,4,0.18512449,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,premiss
30,global,male,pre-miss-target,true,39,15,target,0.0012328467394420667,hit,4,0.24892128,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,premiss
30,global,fem1,pre-miss-target,true,41,35,target,0.0012328467394420667,hit,4,-0.053552154,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,premiss
30,global,fem1,pre-miss-target,true,43,27,target,0.0012328467394420667,hit,4,0.17827119,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,premiss
30,global,male,pre-miss-target,true,47,2,target,0.0012328467394420667,hit,4,-0.03713458,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,premiss
30,global,fem1,pre-miss-target,true,48,30,target,0.0012328467394420667,hit,4,0.23500197,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,premiss
35,global,male,pre-miss-target,true,1,23,target,0.0012328467394420667,hit,4,-0.049673006,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,premiss
35,global,male,pre-miss-target,true,2,25,target,0.0012328467394420667,hit,4,-0.008217812,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,premiss
35,global,male,pre-miss-target,true,3,13,target,0.0012328467394420667,hit,4,-0.3388145,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,premiss
35,global,fem1,pre-miss-target,true,6,27,target,0.0012328467394420667,hit,4,0.017519742,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,premiss
35,global,male,pre-miss-target,true,8,8,target,0.0012328467394420667,hit,4,0.09510484,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,premiss
35,global,male,pre-miss-target,true,10,16,target,0.0012328467394420667,hit,4,0.10877505,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,premiss
35,global,male,pre-miss-target,true,14,1,target,0.0012328467394420667,hit,4,0.103730604,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,premiss
35,global,male,pre-miss-target,true,17,17,target,0.0012328467394420667,hit,4,-0.051411793,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,premiss
35,global,fem1,pre-miss-target,true,18,37,target,0.0012328467394420667,hit,4,-0.054946344,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,premiss
35,global,male,pre-miss-target,true,20,21,target,0.0012328467394420667,hit,4,0.17714913,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,premiss
35,global,male,pre-miss-target,true,25,22,target,0.0012328467394420667,hit,4,0.09125288,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,premiss
35,global,fem1,pre-miss-target,true,26,31,target,0.0012328467394420667,hit,4,0.3117659,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,premiss
35,global,fem1,pre-miss-target,true,27,29,target,0.0012328467394420667,hit,4,0.014484592,late,near,"Q1: [-0.758595, -0.0409083)",-0.334057072347336,hit-target,premiss
35,global,male,pre-miss-target,true,28,12,target,0.0012328467394420667,hit,4,-0.08897964,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,premiss
35,global,fem1,pre-miss-target,true,31,39,target,0.0012328467394420667,hit,4,-0.049495555,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,premiss
35,global,fem1,pre-miss-target,true,34,40,target,0.0012328467394420667,hit,4,0.0006631613,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,premiss
35,global,male,pre-miss-target,true,35,11,target,0.0012328467394420667,hit,4,-0.05758591,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,premiss
35,global,male,pre-miss-target,true,40,19,target,0.0012328467394420667,hit,4,-0.011249595,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,premiss
35,global,male,pre-miss-target,true,42,2,target,0.0012328467394420667,hit,4,0.25778025,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,premiss
35,global,male,pre-miss-target,true,45,4,target,0.0012328467394420667,hit,4,0.15339233,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,premiss
35,global,fem1,pre-miss-target,true,47,30,target,0.0012328467394420667,hit,4,-0.1896104,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,premiss
35,global,male,pre-miss-target,true,48,24,target,0.0012328467394420667,hit,4,-0.256924,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,premiss
35,global,male,pre-miss-target,true,49,15,target,0.0012328467394420667,hit,4,0.044550654,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,premiss
35,global,fem1,pre-miss-target,true,50,28,target,0.0012328467394420667,hit,4,-0.11611504,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,premiss
19,global,male,pre-miss-target,true,1,10,target,0.0012328467394420667,hit,4,-0.0011234246,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,premiss
19,global,male,pre-miss-target,true,3,18,target,0.0012328467394420667,hit,4,-0.047213733,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,premiss
19,global,male,pre-miss-target,true,4,7,target,0.0012328467394420667,hit,4,-0.18509838,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,premiss
19,global,male,pre-miss-target,true,5,23,target,0.0012328467394420667,hit,4,-0.11326225,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,premiss
19,global,male,pre-miss-target,true,7,4,target,0.0012328467394420667,hit,4,-0.16367474,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,premiss
19,global,fem1,pre-miss-target,true,9,36,target,0.0012328467394420667,hit,4,-0.0066384785,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,premiss
19,global,male,pre-miss-target,true,10,11,target,0.0012328467394420667,hit,4,-0.36866218,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,premiss
19,global,fem1,pre-miss-target,true,11,27,target,0.0012328467394420667,hit,4,0.19266413,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,premiss
19,global,male,pre-miss-target,true,12,24,target,0.0012328467394420667,hit,4,-0.016428504,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,premiss
19,global,male,pre-miss-target,true,16,1,target,0.0012328467394420667,hit,4,0.19816148,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,premiss
19,global,male,pre-miss-target,true,17,9,target,0.0012328467394420667,hit,4,0.1930006,early,far,"Q1: [-0.758595, -0.0409083)",-0.520766979881524,hit-target,premiss
19,global,fem1,pre-miss-target,true,18,40,target,0.0012328467394420667,hit,4,0.06604842,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,premiss
19,global,fem1,pre-miss-target,true,21,31,target,0.0012328467394420667,hit,4,-0.11715727,late,near,"Q2: [-0.0409083, 1.31435]",0.556663079523296,hit-target,premiss
19,global,male,pre-miss-target,true,24,25,target,0.0012328467394420667,hit,4,-0.13391715,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,premiss
19,global,male,pre-miss-target,true,27,2,target,0.0012328467394420667,hit,4,-0.10997335,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,premiss
19,global,fem1,pre-miss-target,true,28,34,target,0.0012328467394420667,hit,4,-0.12989347,late,near,"Q1: [-0.758595, -0.0409083)",-0.515058134813672,hit-target,premiss
19,global,fem1,pre-miss-target,true,29,32,target,0.0012328467394420667,hit,4,-0.0016537495,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,premiss
19,global,fem1,pre-miss-target,true,31,28,target,0.0012328467394420667,hit,4,0.105796106,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,premiss
19,global,male,pre-miss-target,true,33,3,target,0.0012328467394420667,hit,4,-0.16747355,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,premiss
19,global,male,pre-miss-target,true,36,22,target,0.0012328467394420667,hit,4,0.058106832,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,premiss
19,global,male,pre-miss-target,true,38,16,target,0.0012328467394420667,hit,4,-0.072494306,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,premiss
19,global,fem1,pre-miss-target,true,44,26,target,0.0012328467394420667,hit,4,0.18328103,late,near,"Q1: [-0.758595, -0.0409083)",-0.0426122045759829,hit-target,premiss
19,global,male,pre-miss-target,true,45,13,target,0.0012328467394420667,hit,4,-0.1546699,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,premiss
19,global,male,pre-miss-target,true,46,17,target,0.0012328467394420667,hit,4,0.11640846,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,premiss
19,global,male,pre-miss-target,true,48,14,target,0.0012328467394420667,hit,4,0.06787231,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,premiss
19,global,fem1,pre-miss-target,true,49,35,target,0.0012328467394420667,hit,4,0.08524182,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,premiss
22,global,male,pre-miss-target,true,1,2,target,0.0012328467394420667,hit,4,-0.08466167,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,premiss
22,global,male,pre-miss-target,true,3,3,target,0.0012328467394420667,hit,4,-0.18106739,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,premiss
22,global,male,pre-miss-target,true,4,4,target,0.0012328467394420667,hit,4,0.007828964,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,premiss
22,global,male,pre-miss-target,true,8,10,target,0.0012328467394420667,hit,4,0.15232654,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,premiss
22,global,male,pre-miss-target,true,11,23,target,0.0012328467394420667,hit,4,-0.007175781,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,premiss
22,global,fem1,pre-miss-target,true,14,37,target,0.0012328467394420667,hit,4,0.31776115,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,premiss
22,global,fem1,pre-miss-target,true,15,39,target,0.0012328467394420667,hit,4,-0.10273947,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,premiss
22,global,male,pre-miss-target,true,20,7,target,0.0012328467394420667,hit,4,-0.23235874,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,premiss
22,global,male,pre-miss-target,true,21,1,target,0.0012328467394420667,hit,4,-0.16908991,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,premiss
22,global,fem1,pre-miss-target,true,23,38,target,0.0012328467394420667,hit,4,0.04870151,early,near,"Q2: [-0.0409083, 1.31435]",0.648401830894195,hit-target,premiss
22,global,fem1,pre-miss-target,true,25,27,target,0.0012328467394420667,hit,4,0.09815283,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,premiss
22,global,male,pre-miss-target,true,27,21,target,0.0012328467394420667,hit,4,-0.032232583,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,premiss
22,global,male,pre-miss-target,true,28,12,target,0.0012328467394420667,hit,4,-0.08685378,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,premiss
22,global,male,pre-miss-target,true,30,13,target,0.0012328467394420667,hit,4,-0.17826113,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,premiss
22,global,male,pre-miss-target,true,31,15,target,0.0012328467394420667,hit,4,0.0037150271,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,premiss
22,global,male,pre-miss-target,true,33,9,target,0.0012328467394420667,hit,4,0.11818792,early,far,"Q1: [-0.758595, -0.0409083)",-0.520766979881524,hit-target,premiss
22,global,fem1,pre-miss-target,true,35,30,target,0.0012328467394420667,hit,4,0.04275135,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,premiss
22,global,male,pre-miss-target,true,39,11,target,0.0012328467394420667,hit,4,-0.30934128,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,premiss
22,global,fem1,pre-miss-target,true,41,32,target,0.0012328467394420667,hit,4,-0.07542035,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,premiss
22,global,male,pre-miss-target,true,43,16,target,0.0012328467394420667,hit,4,0.29582724,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,premiss
22,global,male,pre-miss-target,true,45,14,target,0.0012328467394420667,hit,4,0.28886786,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,premiss
22,global,fem1,pre-miss-target,true,46,40,target,0.0012328467394420667,hit,4,0.040982664,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,premiss
22,global,fem1,pre-miss-target,true,47,33,target,0.0012328467394420667,hit,4,0.06065113,late,far,"Q1: [-0.758595, -0.0409083)",-0.532264959080369,hit-target,premiss
22,global,fem1,pre-miss-target,true,48,28,target,0.0012328467394420667,hit,4,-0.026692707,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,premiss
12,global,male,pre-miss-target,true,2,20,target,0.0012328467394420667,hit,4,0.22763535,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,premiss
12,global,male,pre-miss-target,true,3,17,target,0.0012328467394420667,hit,4,-0.059928235,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,premiss
12,global,male,pre-miss-target,true,4,10,target,0.0012328467394420667,hit,4,-0.09891753,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,premiss
12,global,male,pre-miss-target,true,6,3,target,0.0012328467394420667,hit,4,-0.20291775,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,premiss
12,global,male,pre-miss-target,true,7,2,target,0.0012328467394420667,hit,4,-0.03258155,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,premiss
12,global,male,pre-miss-target,true,10,16,target,0.0012328467394420667,hit,4,-0.1289115,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,premiss
12,global,male,pre-miss-target,true,14,8,target,0.0012328467394420667,hit,4,-0.05057832,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,premiss
12,global,fem1,pre-miss-target,true,15,35,target,0.0012328467394420667,hit,4,-0.14274779,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,premiss
12,global,male,pre-miss-target,true,19,23,target,0.0012328467394420667,hit,4,-0.006821055,early,far,"Q1: [-0.758595, -0.0409083)",-0.18090890880347,hit-target,premiss
12,global,fem1,pre-miss-target,true,21,28,target,0.0012328467394420667,hit,4,-0.07043226,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,premiss
12,global,fem1,pre-miss-target,true,22,40,target,0.0012328467394420667,hit,4,0.017044932,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,premiss
12,global,male,pre-miss-target,true,25,14,target,0.0012328467394420667,hit,4,0.060974196,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,premiss
12,global,male,pre-miss-target,true,26,25,target,0.0012328467394420667,hit,4,-0.11838019,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,premiss
12,global,male,pre-miss-target,true,29,19,target,0.0012328467394420667,hit,4,-0.004033126,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,premiss
12,global,male,pre-miss-target,true,30,21,target,0.0012328467394420667,hit,4,-0.13251849,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,premiss
12,global,fem1,pre-miss-target,true,31,27,target,0.0012328467394420667,hit,4,0.040323436,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,premiss
12,global,fem1,pre-miss-target,true,32,39,target,0.0012328467394420667,hit,4,-0.22524269,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,premiss
12,global,fem1,pre-miss-target,true,34,38,target,0.0012328467394420667,hit,4,0.12189559,early,near,"Q2: [-0.0409083, 1.31435]",0.648401830894195,hit-target,premiss
12,global,male,pre-miss-target,true,35,13,target,0.0012328467394420667,hit,4,-0.26188585,early,far,"Q1: [-0.758595, -0.0409083)",-0.0712275841993089,hit-target,premiss
12,global,male,pre-miss-target,true,36,12,target,0.0012328467394420667,hit,4,-0.21705751,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,premiss
12,global,male,pre-miss-target,true,37,4,target,0.0012328467394420667,hit,4,-0.19738272,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,premiss
12,global,fem1,pre-miss-target,true,39,30,target,0.0012328467394420667,hit,4,-0.12200102,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,premiss
12,global,fem1,pre-miss-target,true,40,36,target,0.0012328467394420667,hit,4,0.13938814,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,premiss
12,global,male,pre-miss-target,true,42,7,target,0.0012328467394420667,hit,4,-0.23264575,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,premiss
12,global,male,pre-miss-target,true,43,24,target,0.0012328467394420667,hit,4,-0.08525006,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,premiss
12,global,male,pre-miss-target,true,47,15,target,0.0012328467394420667,hit,4,0.057579555,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,premiss
12,global,male,pre-miss-target,true,48,22,target,0.0012328467394420667,hit,4,-0.24726158,early,far,"Q2: [-0.0409083, 1.31435]",0.88838593744458,hit-target,premiss
12,global,male,pre-miss-target,true,49,11,target,0.0012328467394420667,hit,4,-0.046654474,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,premiss
9,global,male,pre-miss-target,true,1,8,target,0.015199110829529341,hit,1,-0.08695885,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,premiss
9,global,fem1,pre-miss-target,true,3,34,target,0.015199110829529341,hit,1,-0.06942655,late,near,"Q1: [-0.758595, -0.0409083)",-0.515058134813672,hit-target,premiss
9,global,male,pre-miss-target,true,4,17,target,0.015199110829529341,hit,1,-0.21455683,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,premiss
9,global,male,pre-miss-target,true,6,16,target,0.015199110829529341,hit,1,0.23711999,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,premiss
9,global,male,pre-miss-target,true,12,19,target,0.015199110829529341,hit,1,-0.06751463,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,premiss
9,global,male,pre-miss-target,true,13,18,target,0.015199110829529341,hit,1,-0.037274927,late,near,"Q2: [-0.0409083, 1.31435]",0.0922271232567837,hit-target,premiss
9,global,fem1,pre-miss-target,true,16,38,target,0.015199110829529341,hit,1,0.17161785,early,near,"Q2: [-0.0409083, 1.31435]",0.648401830894195,hit-target,premiss
9,global,fem1,pre-miss-target,true,17,39,target,0.015199110829529341,hit,1,-0.27308512,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,premiss
9,global,fem1,pre-miss-target,true,19,30,target,0.015199110829529341,hit,1,0.15249243,late,far,"Q2: [-0.0409083, 1.31435]",-0.0409083360273392,hit-target,premiss
9,global,fem1,pre-miss-target,true,20,33,target,0.015199110829529341,hit,1,-0.29890063,late,far,"Q1: [-0.758595, -0.0409083)",-0.532264959080369,hit-target,premiss
9,global,male,pre-miss-target,true,21,7,target,0.015199110829529341,hit,1,0.15682963,early,far,"Q2: [-0.0409083, 1.31435]",0.767933412902911,hit-target,premiss
9,global,male,pre-miss-target,true,24,24,target,0.015199110829529341,hit,1,0.1293358,early,far,"Q2: [-0.0409083, 1.31435]",0.16779063140434,hit-target,premiss
9,global,fem1,pre-miss-target,true,25,36,target,0.015199110829529341,hit,1,0.040402137,early,near,"Q1: [-0.758595, -0.0409083)",-0.0716042882045906,hit-target,premiss
9,global,fem1,pre-miss-target,true,26,37,target,0.015199110829529341,hit,1,0.05446773,early,near,"Q2: [-0.0409083, 1.31435]",0.339585810844978,hit-target,premiss
9,global,fem1,pre-miss-target,true,28,40,target,0.015199110829529341,hit,1,-0.13259345,early,near,"Q2: [-0.0409083, 1.31435]",0.328412705960254,hit-target,premiss
9,global,male,pre-miss-target,true,29,20,target,0.015199110829529341,hit,1,-0.2276656,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,premiss
9,global,male,pre-miss-target,true,30,9,target,0.015199110829529341,hit,1,0.008452144,early,far,"Q1: [-0.758595, -0.0409083)",-0.520766979881524,hit-target,premiss
9,global,male,pre-miss-target,true,32,15,target,0.015199110829529341,hit,1,0.028679077,early,near,"Q2: [-0.0409083, 1.31435]",1.31263197398262,hit-target,premiss
9,global,fem1,pre-miss-target,true,33,35,target,0.015199110829529341,hit,1,0.18009019,early,far,"Q2: [-0.0409083, 1.31435]",0.0225330540875661,hit-target,premiss
9,global,male,pre-miss-target,true,35,25,target,0.015199110829529341,hit,1,-0.083840035,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,premiss
9,global,male,pre-miss-target,true,37,2,target,0.015199110829529341,hit,1,0.20321333,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,premiss
9,global,male,pre-miss-target,true,41,21,target,0.015199110829529341,hit,1,-0.044060588,late,far,"Q2: [-0.0409083, 1.31435]",0.117248915127509,hit-target,premiss
9,global,fem1,pre-miss-target,true,42,28,target,0.015199110829529341,hit,1,0.17221656,late,near,"Q1: [-0.758595, -0.0409083)",-0.405924702798937,hit-target,premiss
9,global,fem1,pre-miss-target,true,45,32,target,0.015199110829529341,hit,1,0.14042884,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,premiss
9,global,fem1,pre-miss-target,true,46,27,target,0.015199110829529341,hit,1,-0.16243964,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,premiss
9,global,male,pre-miss-target,true,48,10,target,0.015199110829529341,hit,1,0.27979365,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,premiss
17,global,fem1,pre-miss-target,true,3,32,target,0.015199110829529341,hit,1,-0.036020983,late,near,"Q1: [-0.758595, -0.0409083)",-0.487385464085172,hit-target,premiss
17,global,male,pre-miss-target,true,4,1,target,0.015199110829529341,hit,1,-0.40186277,late,near,"Q2: [-0.0409083, 1.31435]",0.0574660316152582,hit-target,premiss
17,global,male,pre-miss-target,true,5,4,target,0.015199110829529341,hit,1,-0.20008785,early,far,"Q2: [-0.0409083, 1.31435]",0.966783103827265,hit-target,premiss
17,global,male,pre-miss-target,true,6,11,target,0.015199110829529341,hit,1,-0.30987495,early,far,"Q1: [-0.758595, -0.0409083)",-0.160786338676866,hit-target,premiss
17,global,male,pre-miss-target,true,11,12,target,0.015199110829529341,hit,1,-0.039307117,early,far,"Q1: [-0.758595, -0.0409083)",-0.117637390532262,hit-target,premiss
17,global,male,pre-miss-target,true,12,10,target,0.015199110829529341,hit,1,-0.06638475,early,far,"Q1: [-0.758595, -0.0409083)",-0.103189662626022,hit-target,premiss
17,global,male,pre-miss-target,true,14,14,target,0.015199110829529341,hit,1,0.1147629,early,near,"Q2: [-0.0409083, 1.31435]",0.747149350024746,hit-target,premiss
17,global,male,pre-miss-target,true,17,19,target,0.015199110829529341,hit,1,0.13853294,early,far,"Q1: [-0.758595, -0.0409083)",-0.16224044651249,hit-target,premiss
17,global,fem1,pre-miss-target,true,18,27,target,0.015199110829529341,hit,1,0.08252503,late,far,"Q1: [-0.758595, -0.0409083)",-0.432948496997138,hit-target,premiss
17,global,male,pre-miss-target,true,19,16,target,0.015199110829529341,hit,1,0.037929878,early,far,"Q1: [-0.758595, -0.0409083)",-0.533639358565277,hit-target,premiss
17,global,male,pre-miss-target,true,22,8,target,0.015199110829529341,hit,1,0.058364667,early,near,"Q2: [-0.0409083, 1.31435]",0.168078127639857,hit-target,premiss
17,global,male,pre-miss-target,true,23,20,target,0.015199110829529341,hit,1,-0.06806148,late,near,"Q1: [-0.758595, -0.0409083)",-0.36796246682438,hit-target,premiss
17,global,male,pre-miss-target,true,26,2,target,0.015199110829529341,hit,1,-0.01606967,early,near,"Q2: [-0.0409083, 1.31435]",1.17427513272533,hit-target,premiss
17,global,fem1,pre-miss-target,true,27,39,target,0.015199110829529341,hit,1,0.094894,early,near,"Q2: [-0.0409083, 1.31435]",0.358158981310787,hit-target,premiss
17,global,male,pre-miss-target,true,30,25,target,0.015199110829529341,hit,1,0.01563562,late,far,"Q1: [-0.758595, -0.0409083)",-0.75859482830221,hit-target,premiss
17,global,male,pre-miss-target,true,32,17,target,0.015199110829529341,hit,1,-0.06536876,late,far,"Q1: [-0.758595, -0.0409083)",-0.0410485973339885,hit-target,premiss
17,global,male,pre-miss-target,true,34,3,target,0.015199110829529341,hit,1,0.23590691,early,far,"Q2: [-0.0409083, 1.31435]",1.31435369735525,hit-target,premiss
